site_id,timestamp,latitude,longitude,target_timestamp,ghi_issue,issue_clear_sky_ghi,satellite_ssi_issue,satellite_clear_sky_index_issue,cloud_cover_issue,quality_flag,ghi_lag_1,ghi_lag_2,ghi_lag_3,clear_sky_index_lag_1,clear_sky_index_lag_2,cloud_cover_lag_1,cloud_cover_lag_3,satellite_ssi_lag_1,satellite_ssi_trend,cloud_cover_trend,best_satellite_source,satellite_data_available,irradiance_source_std,number_of_available_irradiance_sources,target_valid_time,GHI_target,target_source,target_quality_level,target_solar_zenith,target_solar_elevation,target_solar_azimuth,target_cos_zenith,target_air_mass,target_GHI_clear,target_DNI_clear,target_DHI_clear,target_cloud_cover_forecast_proxy,target_cloud_cover_low_forecast_proxy,target_cloud_cover_mid_forecast_proxy,target_cloud_cover_high_forecast_proxy,target_temperature_2m_forecast_proxy,target_relative_humidity_2m_forecast_proxy,target_wind_speed_10m_forecast_proxy,target_precipitation_forecast_proxy,GHI_phys_target,horizon_minutes,GHI_persistence_naive,GHI_persistence_csi,GHI_residual_target,GHI_P10_raw,GHI_P50,GHI_P90_raw,GHI_P10_calibrated,GHI_P90_calibrated,conformal_expansion,uncertainty_level,DNI_P10_estimated,DHI_P10_estimated,DNI_P50_estimated,DHI_P50_estimated,DNI_P90_estimated,DHI_P90_estimated,dni_dhi_estimation_method,POA_P10,POA_P50,POA_P90,poa_transposition_model,module_temperature,PV_P10,PV_P50,PV_P90,PV_energy_P50,clear_sky_PV_power,PV_state_index,main_limiting_factor,limiting_factor_evidence,demo_mode,display_mode,fallback_active,data_quality_level,primary_satellite_source,weather_forecast_source,data_freshness_minutes
munich_west,2025-07-02 12:00:00+02:00,48.14,11.4,2025-07-02 12:00:00+02:00,886.05,886.17,886.05,,,ok,822.83,718.65,580.53,0.9998541831216964,0.999819137983806,,,822.83,63.219999999999914,,nasa_power,True,0.0,1,2025-07-02 18:00:00+02:00,341.85,nasa_power,satellite_model_historical_baseline,60.18087043122928,29.81912956877072,271.9842873883468,0.4972636576107412,2.00352808690633,415.84692982586967,632.4844996885861,101.07290026060178,,,,,,,,,415.84692982586967,360,886.05,415.79061824730223,-73.99692982586964,0.0,293.67358084254704,359.3566668947447,0.0,359.3566668947447,0.0,High,0.0,0.0,383.8764901196196,102.78575329489146,469.7343751278769,125.77483341316064,pvlib_erbs_estimated_from_ghi,0.0,248.55413442594443,304.1457969557853,isotropic,27.767316700810763,0.0,0.2123736385509514,0.2598731648486179,1.274241831305709,0.3478012860600174,0.610617749453358,normal conditions,"{""PV_state_index"": 0.61, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_west,2025-07-02 06:00:00+02:00,48.14,11.4,2025-07-02 06:00:00+02:00,101.8,101.82,101.8,,,ok,7.88,0.0,0.0,1.0,0.0,,,7.88,93.92,,nasa_power,True,0.0,1,2025-07-02 18:00:00+02:00,341.85,nasa_power,satellite_model_historical_baseline,60.18087043122928,29.81912956877072,271.9842873883468,0.4972636576107412,2.00352808690633,415.84692982586967,632.4844996885861,101.07290026060178,,,,,,,,,415.84692982586967,720,101.8,415.76524706613174,-73.99692982586964,0.0,282.3463295413937,380.6651028580181,0.0,380.6651028580181,0.0,High,0.0,0.0,369.070032352072,98.82121533948776,497.5877747563088,133.23278600030633,pvlib_erbs_estimated_from_ghi,0.0,238.9671803168759,322.1804456348631,isotropic,27.467724384902372,0.0,0.2044296228366477,0.2756162034432595,2.4531554740397734,0.3478012860600174,0.5877770756758239,normal conditions,"{""PV_state_index"": 0.59, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_west,2025-07-01 18:00:00+02:00,48.14,11.4,2025-07-01 18:00:00+02:00,311.08,373.5,311.08,,,ok,455.3,606.6,757.4,0.8484114413491103,0.8887521427629556,,,455.3,-144.22000000000003,,nasa_power,True,0.0,1,2025-07-02 18:00:00+02:00,341.85,nasa_power,satellite_model_historical_baseline,60.18087043122928,29.81912956877072,271.9842873883468,0.4972636576107412,2.00352808690633,415.84692982586967,632.4844996885861,101.07290026060178,,,,,,,,,415.84692982586967,1440,311.08,346.3498338158809,-73.99692982586964,0.0,283.80540542773025,376.6745283081345,0.0,376.6745283081345,0.0,High,0.0,0.0,370.9772687076819,99.33189189970555,492.371480708424,131.83608490784707,pvlib_erbs_estimated_from_ghi,0.0,240.20208657895668,318.80297531471086,isotropic,27.506315205592397,0.0,0.2054540142814394,0.2726843549785057,4.930896342754546,0.3478012860600174,0.5907224110896064,normal conditions,"{""PV_state_index"": 0.59, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_centre,2025-07-02 18:00:00+02:00,48.137,11.575,2025-07-02 18:00:00+02:00,416.0,412.87399267970017,341.85,0.827976588646989,83.0,ok,539.0,625.0,793.0,0.9377190264214093,0.8781213548072291,31.0,7.0,505.98,-164.13,52.0,nasa_power,True,52.43196782498248,2,2025-07-02 19:00:00+02:00,287.0,openmeteo_shortwave_proxy,hindcast_forecast_proxy,70.21026460307685,19.789735396923145,282.7135701256804,0.3385693549666353,2.9262098928974782,240.88155028585467,485.5295562469876,76.15129007197513,25.0,,,,,,,,218.2989049465558,60,416.0,242.70534520360073,68.70109505344419,0.0,241.65359566721833,280.96356546767146,0.0,280.96356546767146,0.0,Medium,0.0,0.0,463.9369596789733,84.57875848352643,539.405929316856,98.33724791368502,pvlib_erbs_estimated_from_ghi,0.0,154.86462033477108,180.05656308948144,isotropic,24.839519385461596,0.0,0.1338889231404323,0.1556687336610814,0.1338889231404323,0.2060175091389614,0.6498909908192441,high cloud variability,"{""cloud_cover_trend"": 52.0}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_centre,2025-07-02 16:00:00+02:00,48.137,11.575,2025-07-02 16:00:00+02:00,625.0,711.7467267803822,663.6,0.9323541296801235,78.0,ok,793.0,873.0,870.0,0.9756168258216836,1.002965515495453,7.0,4.0,782.28,-118.67999999999996,71.0,nasa_power,True,27.29432175380075,2,2025-07-02 19:00:00+02:00,287.0,openmeteo_shortwave_proxy,hindcast_forecast_proxy,70.21026460307685,19.789735396923145,282.7135701256804,0.3385693549666353,2.9262098928974782,240.88155028585467,485.5295562469876,76.15129007197513,25.0,,,,,,,,218.2989049465558,180,625.0,211.5232332850804,68.70109505344419,0.0,275.43857196340434,287.70229787297853,0.0,287.70229787297853,0.0,Medium,0.0,0.0,528.7988093129575,96.40350018719155,552.3432374317067,100.6958042555425,pvlib_erbs_estimated_from_ghi,0.0,176.51585011549082,184.3751052266431,isotropic,25.516120316109088,0.0,0.1521948410928443,0.1589712188627009,0.456584523278533,0.2060175091389614,0.7387471178004924,high cloud variability,"{""cloud_cover_trend"": 71.0}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_centre,2025-07-02 13:00:00+02:00,48.137,11.575,2025-07-02 13:00:00+02:00,870.0,880.32001160166,897.62,1.0196519313094614,4.0,ok,811.0,709.0,572.0,0.9634040236793752,0.9357267386408178,0.0,0.0,886.05,11.57000000000005,4.0,nasa_power,True,19.530289296372445,2,2025-07-02 19:00:00+02:00,287.0,openmeteo_shortwave_proxy,hindcast_forecast_proxy,70.21026460307685,19.789735396923145,282.7135701256804,0.3385693549666353,2.9262098928974782,240.88155028585467,485.5295562469876,76.15129007197513,25.0,,,,,,,,218.2989049465558,360,870.0,238.05769037035304,68.70109505344419,0.0,269.6745077133899,289.0578603430256,0.0,289.0578603430256,0.0,Medium,0.0,0.0,517.732711015672,94.38607769968648,554.9457045262772,101.17025112005894,pvlib_erbs_estimated_from_ghi,0.0,172.82192775030086,185.24382256016452,isotropic,25.4006852421969,0.0,0.1490788272669614,0.159794142937804,0.8944729636017688,0.2060175091389614,0.7236221226536911,normal conditions,"{""PV_state_index"": 0.72, ""cloud_cover_percent"": 25.0}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_centre,2025-07-02 07:00:00+02:00,48.137,11.575,2025-07-02 07:00:00+02:00,96.0,143.3437884496975,254.48,1.2,0.0,ok,11.0,0.0,0.0,0.6035420962801601,0.0,0.0,0.0,101.8,152.68,0.0,nasa_power,True,112.06228268244404,2,2025-07-02 19:00:00+02:00,287.0,openmeteo_shortwave_proxy,hindcast_forecast_proxy,70.21026460307685,19.789735396923145,282.7135701256804,0.3385693549666353,2.9262098928974782,240.88155028585467,485.5295562469876,76.15129007197513,25.0,,,,,,,,218.2989049465558,720,96.0,161.32285240638095,68.70109505344419,0.0,271.9916699072486,289.0578603430256,0.0,289.0578603430256,0.0,Medium,0.0,0.0,522.1812985913448,95.197084467537,554.9457045262772,101.17025112005894,pvlib_erbs_estimated_from_ghi,0.0,174.30688990207523,185.24382256016452,isotropic,25.44709030943985,0.0,0.1503318236112288,0.1597644342907461,1.8039818833347456,0.2060175091389614,0.7297041122355677,source disagreement,"{""GHI_P50"": 272.0, ""irradiance_source_std"": 112.1}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_centre,2025-07-01 19:00:00+02:00,48.137,11.575,2025-07-01 19:00:00+02:00,289.5964149906151,241.33034582551255,181.62,0.752578377073704,89.0,ok,430.0,434.0,585.0,1.0404443284074438,0.7545210393853958,71.0,83.0,311.08,-129.45999999999998,18.0,nasa_power,True,76.3508552480767,2,2025-07-02 19:00:00+02:00,287.0,openmeteo_shortwave_proxy,hindcast_forecast_proxy,70.21026460307685,19.789735396923145,282.7135701256804,0.3385693549666353,2.9262098928974782,240.88155028585467,485.5295562469876,76.15129007197513,25.0,,,,,,,,218.2989049465558,1440,289.5964149906151,289.0578603430256,68.70109505344419,0.0,284.0403728150528,289.0578603430256,0.0,289.0578603430256,0.0,Medium,0.0,0.0,545.3129163092109,99.41413048526849,554.9457045262772,101.17025112005894,pvlib_erbs_estimated_from_ghi,0.0,182.02834670966652,185.24382256016452,isotropic,25.68838583467708,0.0,0.1568394349356626,0.1596099562558708,3.7641464384559025,0.2060175091389614,0.761291773651493,source disagreement,"{""GHI_P50"": 284.0, ""irradiance_source_std"": 76.4}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_east,2025-07-02 18:00:00+02:00,48.135,11.72,2025-07-02 18:00:00+02:00,341.85,362.2,341.85,,,ok,505.98,663.6,782.28,0.9619940300777612,0.986355123517346,,,505.98,-164.13,,nasa_power,True,0.0,1,2025-07-02 19:00:00+02:00,193.25,nasa_power,satellite_model_historical_baseline,70.30508437856278,19.694915621437215,282.8145824804045,0.3370117118034912,2.939446416578271,236.66487525573575,471.8446753398492,77.31069105266869,,,,,,,,,236.66487525573575,60,341.85,223.3679944952327,-43.41487525573575,0.0,179.36660761090616,188.02263352352492,0.0,188.02263352352492,0.0,Medium,0.0,0.0,345.9473094367435,62.77831266381716,362.6423281739051,65.80792173323373,pvlib_erbs_estimated_from_ghi,0.0,114.41309138746078,119.93453541198645,isotropic,23.57540910585815,0.0,0.0994162107860112,0.1042139226241301,0.0994162107860112,0.202518912841955,0.4908984024795513,normal conditions,"{""PV_state_index"": 0.49, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_east,2025-07-02 16:00:00+02:00,48.135,11.72,2025-07-02 16:00:00+02:00,663.6,672.78,663.6,,,ok,782.28,866.55,897.62,0.990666751092256,0.997754749568221,,,782.28,-118.67999999999996,,nasa_power,True,0.0,1,2025-07-02 19:00:00+02:00,193.25,nasa_power,satellite_model_historical_baseline,70.30508437856278,19.694915621437215,282.8145824804045,0.3370117118034912,2.939446416578271,236.66487525573575,471.8446753398492,77.31069105266869,,,,,,,,,236.66487525573575,180,663.6,233.4356122650885,-43.41487525573575,0.0,154.35891660281865,194.053395345721,0.0,194.053395345721,0.0,High,0.0,0.0,297.7145668170003,54.02562081098653,374.2739571266495,67.91868837100235,pvlib_erbs_estimated_from_ghi,0.0,98.46136394606089,123.78139471701226,isotropic,23.0769176233144,0.0,0.0857250096778517,0.1077697975610704,0.2571750290335551,0.202518912841955,0.4232938468554351,normal conditions,"{""PV_state_index"": 0.42, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_east,2025-07-02 13:00:00+02:00,48.135,11.72,2025-07-02 13:00:00+02:00,897.62,897.92,897.62,,,ok,886.05,822.83,718.65,0.9998645858018214,0.9998541831216964,,,886.05,11.57000000000005,,nasa_power,True,0.0,1,2025-07-02 19:00:00+02:00,193.25,nasa_power,satellite_model_historical_baseline,70.30508437856278,19.694915621437215,282.8145824804045,0.3370117118034912,2.939446416578271,236.66487525573575,471.8446753398492,77.31069105266869,,,,,,,,,236.66487525573575,360,897.62,236.58580422203931,-43.41487525573575,0.0,162.93343799242942,204.2749371535274,0.0,204.2749371535274,0.0,High,0.0,0.0,314.25238644772224,57.02670329735031,393.9884119730978,71.49622800373459,pvlib_erbs_estimated_from_ghi,0.0,103.93081844720976,130.3014388464871,isotropic,23.247838076475304,0.0,0.0904255772586614,0.1133694798267423,0.5425534635519688,0.202518912841955,0.4465043584804805,normal conditions,"{""PV_state_index"": 0.45, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_east,2025-07-02 07:00:00+02:00,48.135,11.72,2025-07-02 07:00:00+02:00,254.48,254.57,254.48,,,ok,101.8,7.88,0.0,0.999803574936162,1.0,,,101.8,152.68,,nasa_power,True,0.0,1,2025-07-02 19:00:00+02:00,193.25,nasa_power,satellite_model_historical_baseline,70.30508437856278,19.694915621437215,282.8145824804045,0.3370117118034912,2.939446416578271,236.66487525573575,471.8446753398492,77.31069105266869,,,,,,,,,236.66487525573575,720,254.48,236.58120538586493,-43.41487525573575,0.0,139.59917866749646,188.5059683890627,0.0,188.5059683890627,0.0,High,0.0,0.0,269.24721888235786,48.85971253362376,363.57454403346185,65.97708893617194,pvlib_erbs_estimated_from_ghi,0.0,89.04652766331063,120.24284160608852,isotropic,22.782703989478456,0.0,0.0776185612175219,0.1048112330383033,0.9314227346102636,0.202518912841955,0.383265741101895,normal conditions,"{""PV_state_index"": 0.38, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_east,2025-07-01 19:00:00+02:00,48.135,11.72,2025-07-01 19:00:00+02:00,181.62,209.3,181.62,,,ok,311.08,455.3,606.6,0.8328781793842034,0.8484114413491103,,,311.08,-129.45999999999998,,nasa_power,True,0.0,1,2025-07-02 19:00:00+02:00,193.25,nasa_power,satellite_model_historical_baseline,70.30508437856278,19.694915621437215,282.8145824804045,0.3370117118034912,2.939446416578271,236.66487525573575,471.8446753398492,77.31069105266869,,,,,,,,,236.66487525573575,1440,181.62,205.36586069730876,-43.41487525573575,0.0,156.40773511877677,224.30145249384333,0.0,224.30145249384333,0.0,High,0.0,0.0,301.6661565948336,54.74270729157186,432.61387962092726,78.50550837284516,pvlib_erbs_estimated_from_ghi,0.0,99.76824967705012,143.07580950735382,isotropic,23.117757802407816,0.0,0.0868487630818795,0.1245482117093877,2.0843703139651084,0.202518912841955,0.4288427281340186,normal conditions,"{""PV_state_index"": 0.43, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_north,2025-07-02 18:00:00+02:00,48.22,11.57,2025-07-02 18:00:00+02:00,341.85,362.2,341.85,,,ok,505.98,663.6,782.28,0.9619940300777612,0.986355123517346,,,505.98,-164.13,,nasa_power,True,0.0,1,2025-07-02 19:00:00+02:00,193.25,nasa_power,satellite_model_historical_baseline,70.18876839520678,19.811231604793228,282.68095240622756,0.3389223531664327,2.923212128328319,239.418213762007,478.07804346431055,77.04695657049004,,,,,,,,,239.418213762007,60,341.85,225.96663825108257,-46.168213762006985,0.0,179.36660761090616,192.203819604692,0.0,192.203819604692,0.0,Medium,0.0,0.0,343.9970655751839,62.77831266381716,368.61682794259343,67.27133686164218,pvlib_erbs_estimated_from_ghi,0.0,115.09897992340706,123.33657790903922,isotropic,23.596843122606472,0.0,0.100003669307524,0.107160900634784,0.100003669307524,0.2048038066674346,0.488290090573914,normal conditions,"{""PV_state_index"": 0.49, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_north,2025-07-02 16:00:00+02:00,48.22,11.57,2025-07-02 16:00:00+02:00,663.6,672.78,663.6,,,ok,782.28,866.55,897.62,0.990666751092256,0.997754749568221,,,782.28,-118.67999999999996,,nasa_power,True,0.0,1,2025-07-02 19:00:00+02:00,193.25,nasa_power,satellite_model_historical_baseline,70.18876839520678,19.811231604793228,282.68095240622756,0.3389223531664327,2.923212128328319,239.418213762007,478.07804346431055,77.04695657049004,,,,,,,,,239.418213762007,180,663.6,236.15138180752675,-46.168213762006985,0.0,153.65467168512546,193.8595966861714,0.0,193.8595966861714,0.0,High,0.0,0.0,294.685598817043,53.77913508979391,371.7923490993024,67.85085884015999,pvlib_erbs_estimated_from_ghi,0.0,98.59971266105728,124.39908478028612,isotropic,23.08124102065804,0.0,0.0858439892135575,0.10830572832159,0.2575319676406725,0.2048038066674346,0.419152312695794,normal conditions,"{""PV_state_index"": 0.42, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_north,2025-07-02 13:00:00+02:00,48.22,11.57,2025-07-02 13:00:00+02:00,897.62,897.92,897.62,,,ok,886.05,822.83,718.65,0.9998645858018214,0.9998541831216964,,,886.05,11.57000000000005,,nasa_power,True,0.0,1,2025-07-02 19:00:00+02:00,193.25,nasa_power,satellite_model_historical_baseline,70.18876839520678,19.811231604793228,282.68095240622756,0.3389223531664327,2.923212128328319,239.418213762007,478.07804346431055,77.04695657049004,,,,,,,,,239.418213762007,360,897.62,239.33822282280465,-46.168213762006985,0.0,162.93343799242942,207.00148154182304,0.0,207.00148154182304,0.0,High,0.0,0.0,312.4808195907695,57.026703297350295,396.9964263056789,72.45051853963807,pvlib_erbs_estimated_from_ghi,0.0,104.55386740113626,132.8321903694694,isotropic,23.267308356285508,0.0,0.0909606290549116,0.1155624358532088,0.5457637743294698,0.2048038066674346,0.4441354413036653,normal conditions,"{""PV_state_index"": 0.44, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_north,2025-07-02 07:00:00+02:00,48.22,11.57,2025-07-02 07:00:00+02:00,254.48,254.57,254.48,,,ok,101.8,7.88,0.0,0.999803574936162,1.0,,,101.8,152.68,,nasa_power,True,0.0,1,2025-07-02 19:00:00+02:00,193.25,nasa_power,satellite_model_historical_baseline,70.18876839520678,19.811231604793228,282.68095240622756,0.3389223531664327,2.923212128328319,239.418213762007,478.07804346431055,77.04695657049004,,,,,,,,,239.418213762007,720,254.48,239.3335704841715,-46.168213762006985,0.0,139.59917866749646,188.5059683890627,0.0,188.5059683890627,0.0,High,0.0,0.0,267.7293642219986,48.85971253362376,361.52492837414354,65.97708893617194,pvlib_erbs_estimated_from_ghi,0.0,89.58034762874843,120.96367858013656,isotropic,22.79938586339839,0.0,0.0780787077806843,0.1054325860743154,0.9369444933682124,0.2048038066674346,0.3812366041978431,normal conditions,"{""PV_state_index"": 0.38, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_north,2025-07-01 19:00:00+02:00,48.22,11.57,2025-07-01 19:00:00+02:00,181.62,209.3,181.62,,,ok,311.08,455.3,606.6,0.8328781793842034,0.8484114413491103,,,311.08,-129.45999999999998,,nasa_power,True,0.0,1,2025-07-02 19:00:00+02:00,193.25,nasa_power,satellite_model_historical_baseline,70.18876839520678,19.811231604793228,282.68095240622756,0.3389223531664327,2.923212128328319,239.418213762007,478.07804346431055,77.04695657049004,,,,,,,,,239.418213762007,1440,181.62,207.7550691995017,-46.168213762006985,0.0,156.40773511877677,224.30145249384333,0.0,224.30145249384333,0.0,High,0.0,0.0,299.9655433682205,54.74270729157186,430.1750615115167,78.50550837284516,pvlib_erbs_estimated_from_ghi,0.0,100.36634468414312,143.93352654237384,isotropic,23.13644827137947,0.0,0.0873629247035539,0.1252855614221151,2.096710192885295,0.2048038066674346,0.4265688520400209,normal conditions,"{""PV_state_index"": 0.43, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_south,2025-07-02 18:00:00+02:00,48.05,11.58,2025-07-02 18:00:00+02:00,341.85,362.2,341.85,,,ok,505.98,663.6,782.28,0.9619940300777612,0.986355123517346,,,505.98,-164.13,,nasa_power,True,0.0,1,2025-07-02 19:00:00+02:00,193.25,nasa_power,satellite_model_historical_baseline,70.23269431154613,19.76730568845387,282.7475464294902,0.3382009765585008,2.929358594142943,242.619825426172,493.5742184015144,75.34321242165973,,,,,,,,,242.619825426172,60,341.85,228.98836919364135,-49.369825426171985,0.0,179.36660761090616,198.79755772816824,0.0,198.79755772816824,0.0,Medium,0.0,0.0,344.7308051368739,62.77831266381716,382.07581136584224,69.57914520485886,pvlib_erbs_estimated_from_ghi,0.0,114.78982188517968,127.22510921501993,isotropic,23.587181933911864,0.0,0.0997388902844605,0.1105436963053923,0.0997388902844605,0.2074586467450756,0.4807651638016289,normal conditions,"{""PV_state_index"": 0.48, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_south,2025-07-02 16:00:00+02:00,48.05,11.58,2025-07-02 16:00:00+02:00,663.6,672.78,663.6,,,ok,782.28,866.55,897.62,0.990666751092256,0.997754749568221,,,782.28,-118.67999999999996,,nasa_power,True,0.0,1,2025-07-02 19:00:00+02:00,193.25,nasa_power,satellite_model_historical_baseline,70.23269431154613,19.76730568845387,282.7475464294902,0.3382009765585008,2.929358594142943,242.619825426172,493.5742184015144,75.34321242165973,,,,,,,,,242.619825426172,180,663.6,239.3093078759888,-49.369825426171985,0.0,153.03914280704137,199.32866335114971,0.0,199.32866335114971,0.0,High,0.0,0.0,294.13115194648174,53.56369998246447,383.09656138983934,69.76503217290241,pvlib_erbs_estimated_from_ghi,0.0,97.94094998099688,127.5650025802137,isotropic,23.060654686906155,0.0,0.0852774179934695,0.111071151019891,0.2558322539804085,0.2074586467450756,0.4110574291861551,normal conditions,"{""PV_state_index"": 0.41, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_south,2025-07-02 13:00:00+02:00,48.05,11.58,2025-07-02 13:00:00+02:00,897.62,897.92,897.62,,,ok,886.05,822.83,718.65,0.9998645858018214,0.9998541831216964,,,886.05,11.57000000000005,,nasa_power,True,0.0,1,2025-07-02 19:00:00+02:00,193.25,nasa_power,satellite_model_historical_baseline,70.23269431154613,19.76730568845387,282.7475464294902,0.3382009765585008,2.929358594142943,242.619825426172,493.5742184015144,75.34321242165973,,,,,,,,,242.619825426172,360,897.62,242.53876481094144,-49.369825426171985,0.0,162.93343799242942,207.25736276191577,0.0,207.25736276191577,0.0,High,0.0,0.0,313.1473355658976,57.026703297350295,398.33499940217456,72.54007696667051,pvlib_erbs_estimated_from_ghi,0.0,104.27303373470129,132.63915771569626,isotropic,23.258532304209417,0.0,0.0907194696887798,0.1153985226760494,0.5443168181326788,0.2074586467450756,0.4372894121894834,normal conditions,"{""PV_state_index"": 0.44, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_south,2025-07-02 07:00:00+02:00,48.05,11.58,2025-07-02 07:00:00+02:00,254.48,254.57,254.48,,,ok,101.8,7.88,0.0,0.999803574936162,1.0,,,101.8,152.68,,nasa_power,True,0.0,1,2025-07-02 19:00:00+02:00,193.25,nasa_power,satellite_model_historical_baseline,70.23269431154613,19.76730568845387,282.7475464294902,0.3382009765585008,2.929358594142943,242.619825426172,493.5742184015144,75.34321242165973,,,,,,,,,242.619825426172,720,254.48,242.53405025907313,-49.369825426171985,0.0,139.59917866749646,188.5059683890627,0.0,188.5059683890627,0.0,High,0.0,0.0,268.30042614669065,48.85971253362376,362.29605455233263,65.97708893617192,pvlib_erbs_estimated_from_ghi,0.0,89.33973311978356,120.63876785033268,isotropic,22.791866659993236,0.0,0.0778713085091001,0.1051525271161871,0.9344557021092016,0.2074586467450756,0.375358220690546,normal conditions,"{""PV_state_index"": 0.38, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_south,2025-07-01 19:00:00+02:00,48.05,11.58,2025-07-01 19:00:00+02:00,181.62,209.3,181.62,,,ok,311.08,455.3,606.6,0.8328781793842034,0.8484114413491103,,,311.08,-129.45999999999998,,nasa_power,True,0.0,1,2025-07-02 19:00:00+02:00,193.25,nasa_power,satellite_model_historical_baseline,70.23269431154613,19.76730568845387,282.7475464294902,0.3382009765585008,2.929358594142943,242.619825426172,493.5742184015144,75.34321242165973,,,,,,,,,242.619825426172,1440,181.62,210.53326657382397,-49.369825426171985,0.0,156.40773511877677,224.30145249384333,0.0,224.30145249384333,0.0,High,0.0,0.0,300.6053644839765,54.74270729157186,431.0926171905329,78.50550837284516,pvlib_erbs_estimated_from_ghi,0.0,100.09675878297136,143.54691836625796,isotropic,23.128023711967856,0.0,0.0871311805794205,0.1249532214415472,2.091148333906093,0.2074586467450756,0.4199930055770919,normal conditions,"{""PV_state_index"": 0.42, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_west,2025-07-02 18:00:00+02:00,48.14,11.4,2025-07-02 18:00:00+02:00,341.85,362.2,341.85,,,ok,505.98,663.6,782.28,0.9619940300777612,0.986355123517346,,,505.98,-164.13,,nasa_power,True,0.0,1,2025-07-02 19:00:00+02:00,193.25,nasa_power,satellite_model_historical_baseline,70.09565864115997,19.904341358840025,282.5914145634209,0.340450795812977,2.9103851535399845,243.66120991814088,490.9678204606497,76.16490138377654,,,,,,,,,243.66120991814088,60,341.85,229.971244093088,-50.41120991814088,0.0,179.36660761090616,198.79755772816824,0.0,198.79755772816824,0.0,Medium,0.0,0.0,342.4527020672189,62.77831266381716,379.55091928847816,69.57914520485886,pvlib_erbs_estimated_from_ghi,0.0,115.58735646525876,128.10904145210282,isotropic,23.61210488953934,0.0,0.1004218983124435,0.1113006952233085,0.1004218983124435,0.2083217062730318,0.4820520151694035,normal conditions,"{""PV_state_index"": 0.48, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
munich_west,2025-07-02 16:00:00+02:00,48.14,11.4,2025-07-02 16:00:00+02:00,663.6,672.78,663.6,,,ok,782.28,866.55,897.62,0.990666751092256,0.997754749568221,,,782.28,-118.67999999999996,,nasa_power,True,0.0,1,2025-07-02 19:00:00+02:00,193.25,nasa_power,satellite_model_historical_baseline,70.09565864115997,19.904341358840025,282.5914145634209,0.340450795812977,2.9103851535399845,243.66120991814088,490.9678204606497,76.16490138377654,,,,,,,,,243.66120991814088,180,663.6,240.3364828051938,-50.41120991814088,0.0,157.7923621053271,198.97422997214724,0.0,198.97422997214724,0.0,High,0.0,0.0,301.2624338960442,55.22732673686448,379.8882278217483,69.64098049025154,pvlib_erbs_estimated_from_ghi,0.0,101.6844899343162,128.22289250785013,isotropic,23.17764031044738,0.0,0.0884958158560483,0.1115921365316813,0.2654874475681451,0.2083217062730318,0.4248036243523441,normal conditions,"{""PV_state_index"": 0.42, ""cloud_cover_percent"": null}",True,Demo Snapshot,True,demo_cached,nasa_power,cached_demo,
